,LA_code,LA_name,GI_code,GI_categories,Religion_code_atheist,Religion_categories_atheist,Observation_atheist,Percentages_atheist,Total_counts_atheist,Total_atheist,Religion_code_christian,Religion_categories_christian,Observation_christian,Percentages_christian,Total_counts_christian,Total_christian,Religion_code,Religion_categories,Observation,Percentages,Total_counts_muslim,Total_muslim,Religion_code_other,Religion_categories_other,Observation_other,Percentages_other,Total_counts_other,Total_other,Religion_code_buddhist,Religion_categories_buddhist,Observation_buddhist,Percentages_buddhist,Total_counts_buddhist,Total_buddhist,Religion_code_jewish,Religion_categories_jewish,Observation_jewish,Percentages_jewish,Total_counts_jewish,Total_jewish,Religion_code_hindu,Religion_categories_hindu,Observation_hindu,Percentages_hindu,Total_counts_hindu,Total_hindu,Religion_code_sikh,Religion_categories_sikh,Observation_sikh,Percentages_sikh,Total_counts_sikh,Total_sikh
272,E08000034,Kirklees,3,Not answered,1,No religion,3751,1.08,346272,33.64999999999999,2,Christian,4654,1.34,346272,42.94,6,Muslim,4687,1.35,346272,15.99,8,Other religion,121,0.03,346272,0.44000000000000006,3,Buddhist,55,0.02,346272,0.44000000000000006,5,Jewish,11,0.0,346272,0.44000000000000006,4,Hindu,75,0.02,346272,0.44000000000000006,7,Sikh,137,0.04,346272,0.44000000000000006
273,E08000035,Leeds,3,Not answered,1,No religion,7795,1.18,658470,39.410000000000004,2,Christian,10154,1.54,658470,44.239999999999995,6,Muslim,3438,0.52,658470,6.4399999999999995,8,Other religion,268,0.04,658470,0.51,3,Buddhist,139,0.02,658470,0.51,5,Jewish,122,0.02,658470,0.51,4,Hindu,352,0.05,658470,0.51,7,Sikh,350,0.05,658470,0.51
274,E08000036,Wakefield,3,Not answered,1,No religion,3354,1.17,287542,38.47,2,Christian,4827,1.68,287542,52.49999999999999,6,Muslim,647,0.23,287542,2.58,8,Other religion,93,0.03,287542,0.45999999999999996,3,Buddhist,26,0.01,287542,0.45999999999999996,5,Jewish,4,0.0,287542,0.45999999999999996,4,Hindu,49,0.02,287542,0.45999999999999996,7,Sikh,18,0.01,287542,0.45999999999999996
275,E08000037,Gateshead,3,Not answered,1,No religion,1640,1.01,161752,38.15,2,Christian,2234,1.38,161752,53.7,6,Muslim,256,0.16,161752,1.67,8,Other religion,53,0.03,161752,0.47,3,Buddhist,26,0.02,161752,0.47,5,Jewish,376,0.23,161752,0.47,4,Hindu,14,0.01,161752,0.47,7,Sikh,18,0.01,161752,0.47
276,E09000001,City of London,3,Not answered,1,No religion,140,1.75,8005,44.57,2,Christian,107,1.34,8005,35.00000000000001,6,Muslim,52,0.65,8005,5.61,8,Other religion,5,0.06,8005,0.6699999999999999,3,Buddhist,3,0.04,8005,0.6699999999999999,5,Jewish,8,0.1,8005,0.6699999999999999,4,Hindu,1,0.01,8005,0.6699999999999999,7,Sikh,2,0.02,8005,0.6699999999999999
277,E09000002,Barking and Dagenham,3,Not answered,1,No religion,1382,0.85,161745,19.000000000000004,2,Christian,4621,2.86,161745,47.89,6,Muslim,2506,1.55,161745,21.58,8,Other religion,73,0.05,161745,0.49,3,Buddhist,50,0.03,161745,0.49,5,Jewish,13,0.01,161745,0.49,4,Hindu,303,0.19,161745,0.49,7,Sikh,277,0.17,161745,0.49
278,E09000003,Barnet,3,Not answered,1,No religion,3052,0.99,309353,20.929999999999996,2,Christian,5817,1.88,309353,37.98,6,Muslim,2521,0.81,309353,10.950000000000001,8,Other religion,400,0.13,309353,1.46,3,Buddhist,191,0.06,309353,1.46,5,Jewish,1702,0.55,309353,1.46,4,Hindu,1074,0.35,309353,1.46,7,Sikh,45,0.01,309353,1.46
279,E09000004,Bexley,3,Not answered,1,No religion,1993,1.02,195826,32.230000000000004,2,Christian,3580,1.83,195826,52.419999999999995,6,Muslim,350,0.18,195826,3.45,8,Other religion,72,0.04,195826,0.45,3,Buddhist,106,0.05,195826,0.45,5,Jewish,5,0.0,195826,0.45,4,Hindu,307,0.16,195826,0.45,7,Sikh,272,0.14,195826,0.45
280,E09000005,Brent,3,Not answered,1,No religion,1957,0.71,275144,14.560000000000002,2,Christian,6841,2.49,275144,39.800000000000004,6,Muslim,4249,1.54,275144,18.509999999999998,8,Other religion,451,0.16,275144,1.42,3,Buddhist,164,0.06,275144,1.42,5,Jewish,83,0.03,275144,1.42,4,Hindu,3548,1.29,275144,1.42,7,Sikh,56,0.02,275144,1.42
281,E09000006,Bromley,3,Not answered,1,No religion,3030,1.14,265093,35.89,2,Christian,4390,1.66,265093,50.349999999999994,6,Muslim,415,0.16,265093,2.96,8,Other religion,122,0.05,265093,0.56,3,Buddhist,84,0.03,265093,0.56,5,Jewish,28,0.01,265093,0.56,4,Hindu,313,0.12,265093,0.56,7,Sikh,47,0.02,265093,0.56
282,E09000007,Camden,3,Not answered,1,No religion,2647,1.49,177906,36.17,2,Christian,2354,1.32,177906,31.96,6,Muslim,1776,1.0,177906,13.99,8,Other religion,178,0.1,177906,0.9400000000000001,3,Buddhist,138,0.08,177906,0.9400000000000001,5,Jewish,205,0.12,177906,0.9400000000000001,4,Hindu,107,0.06,177906,0.9400000000000001,7,Sikh,20,0.01,177906,0.9400000000000001
283,E09000008,Croydon,3,Not answered,1,No religion,3073,0.99,310399,25.86,2,Christian,6968,2.24,310399,50.120000000000005,6,Muslim,2271,0.73,310399,9.16,8,Other religion,242,0.08,310399,0.91,3,Buddhist,110,0.04,310399,0.91,5,Jewish,20,0.01,310399,0.91,4,Hindu,1120,0.36,310399,0.91,7,Sikh,76,0.02,310399,0.91
284,E09000009,Ealing,3,Not answered,1,No religion,2666,0.9,295371,19.81,2,Christian,6021,2.04,295371,39.01,6,Muslim,3698,1.25,295371,16.47,8,Other religion,217,0.07,295371,0.8200000000000001,3,Buddhist,178,0.06,295371,0.8200000000000001,5,Jewish,31,0.01,295371,0.8200000000000001,4,Hindu,1651,0.56,295371,0.8200000000000001,7,Sikh,1695,0.57,295371,0.8200000000000001
285,E09000010,Enfield,3,Not answered,1,No religion,2609,1.01,257181,20.0,2,Christian,6188,2.41,257181,47.86,6,Muslim,3496,1.36,257181,16.52,8,Other religion,900,0.35,257181,3.17,3,Buddhist,82,0.03,257181,3.17,5,Jewish,91,0.04,257181,3.17,4,Hindu,502,0.2,257181,3.17,7,Sikh,41,0.02,257181,3.17
286,E09000011,Greenwich,3,Not answered,1,No religion,2852,1.24,229747,32.92,2,Christian,4546,1.98,229747,45.08,6,Muslim,1103,0.48,229747,7.51,8,Other religion,128,0.06,229747,0.7,3,Buddhist,287,0.12,229747,0.7,5,Jewish,20,0.01,229747,0.7,4,Hindu,657,0.29,229747,0.7,7,Sikh,144,0.06,229747,0.7
287,E09000012,Hackney,3,Not answered,1,No religion,3190,1.52,209466,39.21000000000001,2,Christian,3104,1.48,209466,31.32,6,Muslim,1684,0.8,209466,12.06,8,Other religion,448,0.21,209466,1.99,3,Buddhist,115,0.05,209466,1.99,5,Jewish,3251,1.55,209466,1.99,4,Hindu,55,0.03,209466,1.99,7,Sikh,74,0.04,209466,1.99
288,E09000013,Hammersmith and Fulham,3,Not answered,1,No religion,1968,1.27,154637,32.14,2,Christian,2677,1.73,154637,45.53,6,Muslim,1190,0.77,154637,10.11,8,Other religion,94,0.06,154637,0.71,3,Buddhist,100,0.06,154637,0.71,5,Jewish,32,0.02,154637,0.71,4,Hindu,49,0.03,154637,0.71,7,Sikh,12,0.01,154637,0.71
289,E09000014,Haringey,3,Not answered,1,No religion,3207,1.48,216000,32.58,2,Christian,5305,2.46,216000,40.19,6,Muslim,1951,0.9,216000,11.5,8,Other religion,484,0.22,216000,2.44,3,Buddhist,117,0.05,216000,2.44,5,Jewish,740,0.34,216000,2.44,4,Hindu,187,0.09,216000,2.44,7,Sikh,44,0.02,216000,2.44
290,E09000015,Harrow,3,Not answered,1,No religion,1078,0.51,209623,11.12,2,Christian,4568,2.18,209623,34.88,6,Muslim,2315,1.1,209623,13.67,8,Other religion,532,0.25,209623,3.12,3,Buddhist,192,0.09,209623,3.12,5,Jewish,172,0.08,209623,3.12,4,Hindu,3867,1.84,209623,3.12,7,Sikh,133,0.06,209623,3.12
291,E09000016,Havering,3,Not answered,1,No religion,2048,0.98,209730,29.23,2,Christian,4369,2.08,209730,54.68,6,Muslim,668,0.32,209730,5.25,8,Other religion,100,0.05,209730,0.44,3,Buddhist,53,0.03,209730,0.44,5,Jewish,29,0.01,209730,0.44,4,Hindu,289,0.14,209730,0.44,7,Sikh,159,0.08,209730,0.44
292,E09000017,Hillingdon,3,Not answered,1,No religion,1762,0.73,241876,19.59,2,Christian,4150,1.72,241876,41.15,6,Muslim,2220,0.92,241876,12.360000000000001,8,Other religion,163,0.07,241876,0.9099999999999999,3,Buddhist,131,0.05,241876,0.9099999999999999,5,Jewish,19,0.01,241876,0.9099999999999999,4,Hindu,1374,0.57,241876,0.9099999999999999,7,Sikh,1409,0.58,241876,0.9099999999999999
293,E09000018,Hounslow,3,Not answered,1,No religion,1794,0.78,228681,18.96,2,Christian,4721,2.06,228681,39.480000000000004,6,Muslim,2692,1.18,228681,14.65,8,Other religion,200,0.09,228681,0.88,3,Buddhist,172,0.08,228681,0.88,5,Jewish,11,0.0,228681,0.88,4,Hindu,1441,0.63,228681,0.88,7,Sikh,1310,0.57,228681,0.88
294,E09000019,Islington,3,Not answered,1,No religion,2790,1.52,183626,42.480000000000004,2,Christian,2552,1.39,183626,34.78,6,Muslim,1363,0.74,183626,10.090000000000002,8,Other religion,222,0.12,183626,1.38,3,Buddhist,97,0.05,183626,1.38,5,Jewish,76,0.04,183626,1.38,4,Hindu,70,0.04,183626,1.38,7,Sikh,17,0.01,183626,1.38
295,E09000020,Kensington and Chelsea,3,Not answered,1,No religion,1455,1.18,123091,25.49,2,Christian,2353,1.91,123091,48.63999999999999,6,Muslim,914,0.74,123091,10.99,8,Other religion,109,0.09,123091,0.77,3,Buddhist,74,0.06,123091,0.77,5,Jewish,60,0.05,123091,0.77,4,Hindu,43,0.03,123091,0.77,7,Sikh,16,0.01,123091,0.77
296,E09000021,Kingston upon Thames,3,Not answered,1,No religion,1527,1.13,135466,34.00000000000001,2,Christian,2134,1.58,135466,43.8,6,Muslim,625,0.46,135466,7.15,8,Other religion,80,0.06,135466,0.73,3,Buddhist,92,0.07,135466,0.73,5,Jewish,20,0.01,135466,0.73,4,Hindu,402,0.3,135466,0.73,7,Sikh,65,0.05,135466,0.73
297,E09000022,Lambeth,3,Not answered,1,No religion,3367,1.25,268945,39.25,2,Christian,5285,1.97,268945,43.169999999999995,6,Muslim,1272,0.47,268945,6.859999999999999,8,Other religion,250,0.09,268945,0.8099999999999999,3,Buddhist,113,0.04,268945,0.8099999999999999,5,Jewish,29,0.01,268945,0.8099999999999999,4,Hindu,141,0.05,268945,0.8099999999999999,7,Sikh,19,0.01,268945,0.8099999999999999
298,E09000023,Lewisham,3,Not answered,1,No religion,3642,1.5,242409,37.32,2,Christian,4999,2.06,242409,44.23,6,Muslim,1056,0.44,242409,6.47,8,Other religion,171,0.07,242409,0.8500000000000001,3,Buddhist,192,0.08,242409,0.8500000000000001,5,Jewish,28,0.01,242409,0.8500000000000001,4,Hindu,362,0.15,242409,0.8500000000000001,7,Sikh,25,0.01,242409,0.8500000000000001
299,E09000024,Merton,3,Not answered,1,No religion,1780,1.03,172771,28.310000000000002,2,Christian,3815,2.21,172771,47.919999999999995,6,Muslim,1204,0.7,172771,9.069999999999999,8,Other religion,100,0.06,172771,0.6100000000000001,3,Buddhist,84,0.05,172771,0.6100000000000001,5,Jewish,26,0.02,172771,0.6100000000000001,4,Hindu,718,0.42,172771,0.6100000000000001,7,Sikh,27,0.02,172771,0.6100000000000001
300,E09000025,Newham,3,Not answered,1,No religion,2064,0.75,276173,15.82,2,Christian,6513,2.36,276173,37.08,6,Muslim,6504,2.36,276173,30.919999999999998,8,Other religion,167,0.06,276173,0.5700000000000001,3,Buddhist,128,0.05,276173,0.5700000000000001,5,Jewish,15,0.01,276173,0.5700000000000001,4,Hindu,1237,0.45,276173,0.5700000000000001,7,Sikh,269,0.1,276173,0.5700000000000001
301,E09000026,Redbridge,3,Not answered,1,No religion,1376,0.57,242020,13.13,2,Christian,4744,1.96,242020,32.419999999999995,6,Muslim,4643,1.92,242020,27.869999999999997,8,Other religion,152,0.06,242020,0.6799999999999999,3,Buddhist,68,0.03,242020,0.6799999999999999,5,Jewish,166,0.07,242020,0.6799999999999999,4,Hindu,1613,0.67,242020,0.6799999999999999,7,Sikh,864,0.36,242020,0.6799999999999999
302,E09000027,Richmond upon Thames,3,Not answered,1,No religion,1796,1.15,155835,37.809999999999995,2,Christian,2125,1.36,155835,45.98,6,Muslim,396,0.25,155835,3.94,8,Other religion,91,0.06,155835,0.72,3,Buddhist,58,0.04,155835,0.72,5,Jewish,27,0.02,155835,0.72,4,Hindu,152,0.1,155835,0.72,7,Sikh,81,0.05,155835,0.72
303,E09000028,Southwark,3,Not answered,1,No religion,3588,1.4,256134,37.88999999999999,2,Christian,4760,1.86,256134,43.019999999999996,6,Muslim,1419,0.55,256134,8.13,8,Other religion,183,0.07,256134,0.78,3,Buddhist,140,0.05,256134,0.78,5,Jewish,44,0.02,256134,0.78,4,Hindu,130,0.05,256134,0.78,7,Sikh,18,0.01,256134,0.78
304,E09000029,Sutton,3,Not answered,1,No religion,1666,1.01,165657,31.53,2,Christian,2770,1.67,165657,47.980000000000004,6,Muslim,667,0.4,165657,6.18,8,Other religion,78,0.05,165657,0.65,3,Buddhist,60,0.04,165657,0.65,5,Jewish,9,0.01,165657,0.65,4,Hindu,666,0.4,165657,0.65,7,Sikh,21,0.01,165657,0.65
305,E09000030,Tower Hamlets,3,Not answered,1,No religion,3185,1.26,252880,30.200000000000003,2,Christian,2362,0.93,252880,24.01,6,Muslim,5639,2.23,252880,33.89,8,Other religion,152,0.06,252880,0.6100000000000001,3,Buddhist,129,0.05,252880,0.6100000000000001,5,Jewish,57,0.02,252880,0.6100000000000001,4,Hindu,188,0.07,252880,0.6100000000000001,7,Sikh,22,0.01,252880,0.6100000000000001
306,E09000031,Waltham Forest,3,Not answered,1,No religion,2449,1.1,222183,28.42,2,Christian,4717,2.12,222183,40.82,6,Muslim,3290,1.48,222183,19.35,8,Other religion,253,0.11,222183,1.06,3,Buddhist,101,0.05,222183,1.06,5,Jewish,28,0.01,222183,1.06,4,Hindu,256,0.12,222183,1.06,7,Sikh,61,0.03,222183,1.06
307,E09000032,Wandsworth,3,Not answered,1,No religion,2960,1.08,273556,37.6,2,Christian,4030,1.47,273556,42.629999999999995,6,Muslim,1934,0.71,273556,8.46,8,Other religion,170,0.06,273556,0.6200000000000001,3,Buddhist,129,0.05,273556,0.6200000000000001,5,Jewish,46,0.02,273556,0.6200000000000001,4,Hindu,333,0.12,273556,0.6200000000000001,7,Sikh,41,0.01,273556,0.6200000000000001
308,E09000033,Westminster,3,Not answered,1,No religion,2446,1.38,177463,27.23,2,Christian,2832,1.6,177463,37.910000000000004,6,Muslim,2197,1.24,177463,17.819999999999997,8,Other religion,193,0.11,177463,0.91,3,Buddhist,155,0.09,177463,0.91,5,Jewish,162,0.09,177463,0.91,4,Hindu,132,0.07,177463,0.91,7,Sikh,24,0.01,177463,0.91
309,W06000001,Isle of Anglesey,3,Not answered,1,No religion,888,1.55,57147,37.33,2,Christian,1450,2.54,57147,55.12,6,Muslim,22,0.04,57147,0.41,8,Other religion,21,0.04,57147,0.47,3,Buddhist,7,0.01,57147,0.47,5,Jewish,3,0.01,57147,0.47,4,Hindu,4,0.01,57147,0.47,7,Sikh,3,0.01,57147,0.47
310,W06000002,Gwynedd,3,Not answered,1,No religion,1900,1.94,97969,41.62,2,Christian,2786,2.84,97969,49.09,6,Muslim,73,0.07,97969,0.8300000000000001,8,Other religion,53,0.05,97969,0.7400000000000001,3,Buddhist,18,0.02,97969,0.7400000000000001,5,Jewish,3,0.0,97969,0.7400000000000001,4,Hindu,20,0.02,97969,0.7400000000000001,7,Sikh,7,0.01,97969,0.7400000000000001
311,W06000003,Conwy,3,Not answered,1,No religion,1608,1.67,96363,37.92,2,Christian,2401,2.49,96363,54.0,6,Muslim,70,0.07,96363,0.6300000000000001,8,Other religion,48,0.05,96363,0.6000000000000001,3,Buddhist,24,0.02,96363,0.6000000000000001,5,Jewish,3,0.0,96363,0.6000000000000001,4,Hindu,6,0.01,96363,0.6000000000000001,7,Sikh,2,0.0,96363,0.6000000000000001
312,W06000004,Denbighshire,3,Not answered,1,No religion,1305,1.65,78909,38.72,2,Christian,1926,2.44,78909,52.83,6,Muslim,50,0.06,78909,0.6200000000000001,8,Other religion,23,0.03,78909,0.5700000000000001,3,Buddhist,11,0.01,78909,0.5700000000000001,5,Jewish,5,0.01,78909,0.5700000000000001,4,Hindu,11,0.01,78909,0.5700000000000001,7,Sikh,4,0.01,78909,0.5700000000000001
313,W06000005,Flintshire,3,Not answered,1,No religion,1847,1.45,127579,37.9,2,Christian,2928,2.3,127579,54.53,6,Muslim,47,0.04,127579,0.41,8,Other religion,26,0.02,127579,0.34,3,Buddhist,17,0.01,127579,0.34,5,Jewish,2,0.0,127579,0.34,4,Hindu,23,0.02,127579,0.34,7,Sikh,1,0.0,127579,0.34
314,W06000006,Wrexham,3,Not answered,1,No religion,1943,1.76,110273,38.96,2,Christian,2726,2.47,110273,52.57,6,Muslim,101,0.09,110273,0.98,8,Other religion,37,0.03,110273,0.42000000000000004,3,Buddhist,17,0.02,110273,0.42000000000000004,5,Jewish,7,0.01,110273,0.42000000000000004,4,Hindu,15,0.01,110273,0.42000000000000004,7,Sikh,6,0.01,110273,0.42000000000000004
315,W06000008,Ceredigion,3,Not answered,1,No religion,1156,1.88,61388,41.160000000000004,2,Christian,1526,2.49,61388,48.620000000000005,6,Muslim,25,0.04,61388,0.5900000000000001,8,Other religion,56,0.09,61388,1.07,3,Buddhist,30,0.05,61388,1.07,5,Jewish,6,0.01,61388,1.07,4,Hindu,3,0.0,61388,1.07,7,Sikh,2,0.0,61388,1.07
316,W06000009,Pembrokeshire,3,Not answered,1,No religion,1582,1.54,102549,39.96,2,Christian,2218,2.16,102549,52.03,6,Muslim,23,0.02,102549,0.37,8,Other religion,52,0.05,102549,0.66,3,Buddhist,28,0.03,102549,0.66,5,Jewish,2,0.0,102549,0.66,4,Hindu,6,0.01,102549,0.66,7,Sikh,0,0.0,102549,0.66
317,W06000010,Carmarthenshire,3,Not answered,1,No religion,2593,1.67,155488,41.22,2,Christian,3576,2.3,155488,50.96,6,Muslim,77,0.05,155488,0.46,8,Other religion,96,0.06,155488,0.7,3,Buddhist,35,0.02,155488,0.7,5,Jewish,6,0.0,155488,0.7,4,Hindu,17,0.01,155488,0.7,7,Sikh,11,0.01,155488,0.7
318,W06000011,Swansea,3,Not answered,1,No religion,3287,1.66,197857,44.74999999999999,2,Christian,3287,1.66,197857,44.279999999999994,6,Muslim,420,0.21,197857,2.68,8,Other religion,59,0.03,197857,0.55,3,Buddhist,33,0.02,197857,0.55,5,Jewish,4,0.0,197857,0.55,4,Hindu,33,0.02,197857,0.55,7,Sikh,17,0.01,197857,0.55
319,W06000012,Neath Port Talbot,3,Not answered,1,No religion,1954,1.67,117182,46.38,2,Christian,2081,1.78,117182,45.61000000000001,6,Muslim,58,0.05,117182,0.64,8,Other religion,32,0.03,117182,0.51,3,Buddhist,19,0.02,117182,0.51,5,Jewish,1,0.0,117182,0.51,4,Hindu,20,0.02,117182,0.51,7,Sikh,4,0.0,117182,0.51
320,W06000013,Bridgend,3,Not answered,1,No religion,1868,1.56,119487,49.089999999999996,2,Christian,1960,1.64,119487,43.71,6,Muslim,31,0.03,119487,0.51,8,Other religion,33,0.03,119487,0.56,3,Buddhist,32,0.03,119487,0.56,5,Jewish,0,0.0,119487,0.56,4,Hindu,17,0.01,119487,0.56,7,Sikh,3,0.0,119487,0.56
321,W06000014,Vale of Glamorgan,3,Not answered,1,No religion,1542,1.44,107452,45.199999999999996,2,Christian,1570,1.46,107452,47.120000000000005,6,Muslim,74,0.07,107452,0.77,8,Other religion,83,0.08,107452,0.56,3,Buddhist,61,0.06,107452,0.56,5,Jewish,5,0.0,107452,0.56,4,Hindu,24,0.02,107452,0.56,7,Sikh,6,0.01,107452,0.56
322,W06000015,Cardiff,3,Not answered,1,No religion,3986,1.35,296314,42.93000000000001,2,Christian,4486,1.51,296314,39.85,6,Muslim,1956,0.66,296314,7.720000000000001,8,Other religion,164,0.06,296314,0.6500000000000001,3,Buddhist,77,0.03,296314,0.6500000000000001,5,Jewish,38,0.01,296314,0.6500000000000001,4,Hindu,203,0.07,296314,0.6500000000000001,7,Sikh,48,0.02,296314,0.6500000000000001
323,W06000016,Rhondda Cynon Taf,3,Not answered,1,No religion,4052,2.09,193845,53.0,2,Christian,3087,1.59,193845,39.63,6,Muslim,75,0.04,193845,0.54,8,Other religion,66,0.03,193845,0.52,3,Buddhist,28,0.01,193845,0.52,5,Jewish,2,0.0,193845,0.52,4,Hindu,30,0.02,193845,0.52,7,Sikh,19,0.01,193845,0.52
324,W06000018,Caerphilly,3,Not answered,1,No religion,2624,1.83,143482,53.01,2,Christian,2363,1.65,143482,40.15,6,Muslim,28,0.02,143482,0.31000000000000005,8,Other religion,43,0.03,143482,0.5,3,Buddhist,19,0.01,143482,0.5,5,Jewish,6,0.0,143482,0.5,4,Hindu,8,0.01,143482,0.5,7,Sikh,10,0.01,143482,0.5
325,W06000019,Blaenau Gwent,3,Not answered,1,No religion,1171,2.12,55143,53.029999999999994,2,Christian,1009,1.83,55143,39.83,6,Muslim,30,0.05,55143,0.39,8,Other religion,27,0.05,55143,0.54,3,Buddhist,6,0.01,55143,0.54,5,Jewish,0,0.0,55143,0.54,4,Hindu,8,0.01,55143,0.54,7,Sikh,12,0.02,55143,0.54
326,W06000020,Torfaen,3,Not answered,1,No religion,1289,1.72,75112,47.3,2,Christian,1431,1.91,75112,45.05,6,Muslim,32,0.04,75112,0.33999999999999997,8,Other religion,25,0.03,75112,0.62,3,Buddhist,19,0.03,75112,0.62,5,Jewish,0,0.0,75112,0.62,4,Hindu,3,0.0,75112,0.62,7,Sikh,3,0.0,75112,0.62
327,W06000021,Monmouthshire,3,Not answered,1,No religion,1095,1.4,78241,40.81,2,Christian,1505,1.92,78241,51.540000000000006,6,Muslim,21,0.03,78241,0.39,8,Other religion,33,0.04,78241,0.6100000000000001,3,Buddhist,15,0.02,78241,0.6100000000000001,5,Jewish,5,0.01,78241,0.6100000000000001,4,Hindu,13,0.02,78241,0.6100000000000001,7,Sikh,4,0.01,78241,0.6100000000000001
328,W06000022,Newport,3,Not answered,1,No religion,1803,1.41,127422,41.209999999999994,2,Christian,2206,1.73,127422,45.57,6,Muslim,662,0.52,127422,5.9399999999999995,8,Other religion,51,0.04,127422,0.52,3,Buddhist,24,0.02,127422,0.52,5,Jewish,5,0.0,127422,0.52,4,Hindu,20,0.02,127422,0.52,7,Sikh,15,0.01,127422,0.52
329,W06000023,Powys,3,Not answered,1,No religion,1922,1.71,112534,39.52,2,Christian,2626,2.33,112534,51.64,6,Muslim,25,0.02,112534,0.26,8,Other religion,64,0.06,112534,0.78,3,Buddhist,40,0.04,112534,0.78,5,Jewish,6,0.01,112534,0.78,4,Hindu,17,0.02,112534,0.78,7,Sikh,2,0.0,112534,0.78
330,W06000024,Merthyr Tydfil,3,Not answered,1,No religion,794,1.67,47683,49.5,2,Christian,837,1.76,47683,43.919999999999995,6,Muslim,16,0.03,47683,0.45999999999999996,8,Other religion,10,0.02,47683,0.45,3,Buddhist,8,0.02,47683,0.45,5,Jewish,0,0.0,47683,0.45,4,Hindu,7,0.01,47683,0.45,7,Sikh,6,0.01,47683,0.45
